n,k,randomRestarts
4,3,0
4,3,0
4,3,2
4,3,0
4,3,0
4,3,3
4,3,0
4,3,156
4,3,23
4,3,6
5,3,98
5,3,14
5,3,6
5,3,5323
5,3,1513
5,3,2283
5,3,0
5,3,0
5,3,13
5,3,21
6,3,201
6,3,6127,Error
6,3,5005
6,3,2278
6,3,2483
6,3,4256
6,3,15
6,3,3165
6,3,6300,Error
6,3,2521
7,3,6139,Error
7,3,6103,Error
7,3,4966
7,3,3012
7,3,396
7,3,6127,Error
7,3,959
7,3,6158,Error
7,3,6181,Error
7,3,5931,Error
8,3,6014,Error
8,3,6084,Error
8,3,3218
8,3,6042,Error
8,3,5915,Error
8,3,5978,Error
8,3,5975,Error
8,3,6010,Error
8,3,6057,Error
8,3,528
9,3,5851,Error
9,3,5935,Error
9,3,6023,Error
9,3,5903,Error
9,3,5975,Error
9,3,5977,Error
9,3,6046,Error
9,3,5799,Error
9,3,5966,Error
9,3,5901,Error
10,3,5817,Error
10,3,5848,Error
10,3,5937,Error
10,3,5870,Error
10,3,5856,Error
10,3,5875,Error
10,3,5985,Error
10,3,5780,Error
10,3,5881,Error
10,3,5893,Error
11,3,5867,Error
11,3,5810,Error
11,3,5833,Error
11,3,5910,Error
11,3,5865,Error
11,3,5935,Error
11,3,5876,Error
11,3,5841,Error
11,3,5895,Error
11,3,5823,Error
12,3,5746,Error
12,3,5721,Error
12,3,5795,Error
12,3,5808,Error
12,3,5695,Error
12,3,5867,Error
12,3,5744,Error
12,3,5686,Error
12,3,5840,Error
12,3,5756,Error
13,3,5807,Error
13,3,5702,Error
13,3,5749,Error
13,3,5765,Error
13,3,5642,Error
13,3,5779,Error
13,3,5650,Error
13,3,5704,Error
13,3,5798,Error
13,3,5652,Error
14,3,5624,Error
14,3,5723,Error
14,3,5742,Error
14,3,5761,Error
14,3,5704,Error
14,3,5773,Error
14,3,5720,Error
14,3,5744,Error
14,3,5599,Error
14,3,5731,Error
15,3,5716,Error
15,3,5724,Error
15,3,5708,Error
15,3,5720,Error
15,3,5595,Error
15,3,5598,Error
15,3,5721,Error
15,3,5701,Error
15,3,5674,Error
15,3,5647,Error
16,3,5642,Error
16,3,5618,Error
16,3,5606,Error
16,3,5617,Error
16,3,5635,Error
16,3,5612,Error
16,3,5667,Error
16,3,5628,Error
16,3,5702,Error
16,3,5644,Error
17,3,5649,Error
17,3,5616,Error
17,3,5674,Error
17,3,5722,Error
17,3,5580,Error
17,3,5557,Error
17,3,5532,Error
17,3,5620,Error
17,3,5617,Error
17,3,5634,Error
18,3,5549,Error
18,3,5588,Error
18,3,5393,Error
18,3,5590,Error
18,3,5620,Error
18,3,5630,Error
18,3,5573,Error
18,3,5592,Error
18,3,5568,Error
18,3,5671,Error
19,3,5599,Error
19,3,5574,Error
19,3,5510,Error
19,3,5628,Error
19,3,5533,Error
19,3,5742,Error
19,3,5508,Error
19,3,5544,Error
19,3,5543,Error
19,3,5535,Error
20,3,5491,Error
20,3,5615,Error
20,3,5593,Error
20,3,5538,Error
20,3,5548,Error
20,3,5491,Error
20,3,5518,Error
20,3,5545,Error
20,3,5458,Error
20,3,5597,Error
21,3,5560,Error
21,3,5548,Error
21,3,5666,Error
21,3,5563,Error
21,3,5539,Error
21,3,5436,Error
21,3,5582,Error
21,3,5477,Error
21,3,5553,Error
21,3,5511,Error
22,3,5604,Error
22,3,5432,Error
22,3,5524,Error
22,3,5596,Error
22,3,5531,Error
22,3,5412,Error
22,3,5500,Error
22,3,5501,Error
22,3,5555,Error
22,3,5508,Error
23,3,5480,Error
23,3,5536,Error
23,3,5378,Error
23,3,5528,Error
23,3,5447,Error
23,3,5461,Error
23,3,5548,Error
23,3,5466,Error
23,3,5414,Error
23,3,5490,Error
24,3,5493,Error
24,3,5478,Error
24,3,5506,Error
24,3,5312,Error
24,3,5416,Error
24,3,5498,Error
24,3,5477,Error
24,3,5429,Error
24,3,5524,Error
24,3,5445,Error
25,3,5420,Error
25,3,5461,Error
25,3,5422,Error
25,3,5486,Error
25,3,5541,Error
25,3,5400,Error
25,3,5490,Error
25,3,5425,Error
25,3,5502,Error
25,3,5538,Error
26,3,5466,Error
26,3,5435,Error
26,3,5444,Error
26,3,5512,Error
26,3,5439,Error
26,3,5466,Error
26,3,5386,Error
26,3,5516,Error
26,3,5520,Error
26,3,5419,Error
27,3,5447,Error
27,3,5390,Error
27,3,5527,Error
27,3,5442,Error
27,3,5458,Error
27,3,5431,Error
27,3,5387,Error
27,3,5427,Error
27,3,5430,Error
27,3,5462,Error
28,3,5408,Error
28,3,5315,Error
28,3,5377,Error
28,3,5484,Error
28,3,5385,Error
28,3,5413,Error
28,3,5415,Error
28,3,5418,Error
28,3,5579,Error
28,3,5471,Error
29,3,5366,Error
29,3,5444,Error
29,3,5506,Error
29,3,5396,Error
29,3,5411,Error
29,3,5506,Error
29,3,5545,Error
29,3,5424,Error
29,3,5455,Error
29,3,5504,Error
30,3,5449,Error
30,3,5410,Error
30,3,5338,Error
30,3,5547,Error
30,3,5426,Error
30,3,5419,Error
30,3,5395,Error
30,3,5464,Error
30,3,5442,Error
30,3,5452,Error
31,3,5393,Error
31,3,5332,Error
31,3,5459,Error
31,3,5405,Error
31,3,5419,Error
31,3,5416,Error
31,3,5497,Error
31,3,5407,Error
31,3,5402,Error
31,3,5417,Error
32,3,5429,Error
32,3,5428,Error
32,3,5435,Error
32,3,5439,Error
32,3,5367,Error
32,3,5447,Error
32,3,5274,Error
32,3,5304,Error
32,3,5445,Error
32,3,5370,Error
33,3,5387,Error
33,3,5432,Error
33,3,5424,Error
33,3,5350,Error
33,3,5330,Error
33,3,5417,Error
33,3,5345,Error
33,3,5414,Error
33,3,5360,Error
33,3,5380,Error
34,3,5209,Error
34,3,5420,Error
34,3,5384,Error
34,3,5371,Error
34,3,5427,Error
34,3,5449,Error
34,3,5386,Error
34,3,5452,Error
34,3,5395,Error
34,3,5305,Error
35,3,5373,Error
35,3,5388,Error
35,3,5430,Error
35,3,5442,Error
35,3,5362,Error
35,3,5339,Error
35,3,5352,Error
35,3,5400,Error
35,3,5441,Error
35,3,5353,Error
36,3,5381,Error
36,3,5335,Error
36,3,5422,Error
36,3,5398,Error
36,3,5404,Error
36,3,5333,Error
36,3,5244,Error
36,3,5378,Error
36,3,5400,Error
36,3,5311,Error
37,3,5436,Error
37,3,5278,Error
37,3,5435,Error
37,3,5329,Error
37,3,5379,Error
37,3,5328,Error
37,3,5288,Error
37,3,5346,Error
37,3,5416,Error
37,3,5365,Error
38,3,5241,Error
38,3,5426,Error
38,3,5312,Error
38,3,5332,Error
38,3,5451,Error
38,3,5345,Error
38,3,5275,Error
38,3,5363,Error
38,3,5395,Error
38,3,5429,Error
39,3,5305,Error
39,3,5296,Error
39,3,5386,Error
39,3,5361,Error
39,3,5361,Error
39,3,5311,Error
39,3,5308,Error
39,3,5366,Error
39,3,5310,Error
39,3,5399,Error
4,4,0
4,4,1
4,4,0
4,4,0
4,4,0
4,4,0
4,4,0
4,4,0
4,4,1
4,4,0
5,4,8
5,4,2
5,4,7
5,4,0
5,4,0
5,4,0
5,4,1
5,4,30
5,4,4
5,4,10
6,4,3
6,4,23
6,4,24
6,4,0
6,4,5434,Error
6,4,0
6,4,0
6,4,4
6,4,13
6,4,0
7,4,0
7,4,0
7,4,55
7,4,11
7,4,5
7,4,1
7,4,5
7,4,48
7,4,41
7,4,60
8,4,28
8,4,510
8,4,345
8,4,0
8,4,4946,Error
8,4,13
8,4,4841,Error
8,4,117
8,4,417
8,4,8
9,4,61
9,4,4756,Error
9,4,13
9,4,4739,Error
9,4,406
9,4,4883,Error
9,4,0
9,4,86
9,4,134
9,4,139
10,4,346
10,4,3721
10,4,852
10,4,1323
10,4,146
10,4,516
10,4,2189
10,4,257
10,4,0
10,4,4754,Error
11,4,2624
11,4,4550,Error
11,4,4452,Error
11,4,2023
11,4,453
11,4,4490,Error
11,4,4573,Error
11,4,141
11,4,613
11,4,4456,Error
12,4,2716
12,4,4463,Error
12,4,2014
12,4,4522,Error
12,4,4487,Error
12,4,4407,Error
12,4,3474
12,4,3593
12,4,740
12,4,3714
13,4,4609,Error
13,4,4538,Error
13,4,4481,Error
13,4,4408,Error
13,4,4512,Error
13,4,4389,Error
13,4,370
13,4,1338
13,4,4455,Error
13,4,4479,Error
14,4,4369,Error
14,4,4435,Error
14,4,99
14,4,4411,Error
14,4,4261,Error
14,4,4436,Error
14,4,4407,Error
14,4,2988
14,4,4389,Error
14,4,4428,Error
15,4,4367,Error
15,4,4296,Error
15,4,4317,Error
15,4,4401,Error
15,4,4246,Error
15,4,4298,Error
15,4,4308,Error
15,4,4247,Error
15,4,4376,Error
15,4,4324,Error
16,4,4333,Error
16,4,4245,Error
16,4,4466,Error
16,4,4192,Error
16,4,4277,Error
